,AAPL,MSFT,AMZN,FB,TSLA,JPM,NVDA,UNH,HD,ADBE
38231,135.99,262.6,3391.25,302.81,743.9,157.2,616.14,406.89,321.0,525.8
38232,134.4,268.49,3404.05,308.33,758.14,158.1,628.58,415.08,333.03,525.68
38233,137.87,272.99,3398.84,303.55,771.76,152.3,629.48,407.68,321.33,526.26
38234,139.08,267.97,3390.41,313.11,769.47,155.8,623.43,415.24,321.47,523.6
38235,138.99,273.66,3475.14,312.82,752.0,157.2,635.44,417.05,326.3,535.64
38236,136.05,271.46,3406.84,315.15,750.36,155.1,634.75,406.19,330.35,528.77
38237,138.83,266.64,3397.16,315.21,737.06,152.6,632.62,403.95,328.61,524.23
38238,138.16,269.83,3355.8,316.36,744.44,154.8,617.54,398.98,331.88,518.25
38239,135.58,264.27,3452.99,310.65,745.05,154.6,620.17,407.76,325.86,536.65
38240,134.68,267.13,3423.56,315.76,738.52,153.2,639.7,413.06,332.26,527.82
38241,135.4,273.46,3342.96,308.55,739.8,156.4,620.59,411.89,325.71,528.53
38242,135.54,270.32,3495.92,314.42,761.41,154.7,630.17,416.43,321.63,519.65
38243,134.49,270.12,3350.03,306.66,769.93,155.0,631.63,400.91,330.67,530.99
38244,135.45,270.65,3438.82,302.79,739.2,156.6,624.06,410.24,330.9,522.28
38245,139.14,261.46,3392.92,314.35,756.34,151.5,622.61,399.88,332.1,531.62
38246,138.87,267.13,3464.92,304.08,741.79,152.9,643.38,409.99,332.29,524.87
38247,135.6,269.71,3346.17,307.5,764.89,157.1,641.06,401.88,332.19,519.59
38248,137.06,273.05,3436.4,308.36,768.48,151.8,614.57,402.34,331.9,515.67
38249,139.31,273.32,3375.31,309.93,768.73,154.6,616.89,413.85,333.58,533.7
38250,137.36,262.7,3410.71,314.25,760.3,158.7,632.13,402.13,333.95,522.65
38251,140.52,263.3,3378.31,308.45,763.2,152.0,639.87,417.11,330.14,525.89
38252,136.46,261.9,3498.93,315.16,740.81,153.4,637.75,409.85,332.1,515.69
38253,134.81,263.59,3431.18,303.65,742.48,157.4,634.0,408.63,323.21,531.21
38254,136.08,265.37,3407.81,307.03,763.36,156.9,633.75,405.26,327.68,532.26
38255,134.32,267.6,3474.6,302.86,741.28,154.3,627.64,400.93,326.4,530.73
38256,136.76,263.23,3362.67,306.21,741.15,156.6,640.15,416.99,326.04,517.42
38257,139.93,265.15,3422.83,304.96,747.21,157.5,619.98,405.91,321.57,516.66
38258,136.23,266.46,3346.66,303.72,749.64,152.2,636.25,406.61,331.92,525.04
38259,135.47,266.59,3380.04,310.15,758.12,153.3,641.74,416.25,323.2,526.16
38260,139.35,265.6,3465.67,313.57,764.4,153.3,628.73,403.58,327.45,539.47
38261,134.9,271.51,3449.96,305.73,771.72,158.5,640.73,415.41,322.06,535.52
38262,134.56,272.88,3411.97,304.96,750.41,151.5,633.62,399.81,324.49,531.49
38263,139.14,263.99,3471.67,313.45,763.48,153.2,635.51,403.36,320.54,522.67
38264,136.07,261.21,3383.6,316.0,744.39,157.3,640.16,416.02,334.97,518.91
38265,136.93,267.54,3450.28,304.07,736.32,153.0,615.17,401.36,323.0,524.91
38266,137.84,267.87,3387.63,306.6,752.03,158.9,638.3,410.92,321.18,533.28
38267,140.15,270.74,3379.62,304.51,753.13,156.7,613.82,405.38,328.97,521.96
38268,138.16,267.45,3338.97,316.15,768.66,152.6,637.4,399.56,333.73,521.93
38269,139.07,261.41,3439.97,309.48,747.9,158.4,634.11,402.2,334.03,528.32
38270,136.06,269.15,3463.62,309.54,757.25,152.3,634.43,408.61,327.2,516.26
38271,138.76,268.81,3387.45,305.61,761.32,155.1,636.69,413.88,326.2,515.98
38272,135.37,262.34,3372.53,313.26,742.713,156.5,638.29,402.81,332.85,537.28
38273,136.57,269.78,3474.55,303.86,738.814,151.8,631.87,404.66,328.56,527.79
38274,136.13,273.58,3461.48,313.45,745.387,154.3,639.48,401.86,323.33,524.33
38275,137.39,270.7,3370.05,311.91,756.565,158.7,632.87,400.5,329.68,516.03
38276,135.63,262.43,3393.72,314.58,767.322,152.2,640.58,398.36,329.51,538.08
38277,135.38,265.03,3499.38,302.38,747.843,154.4,632.13,403.81,335.81,535.95
38278,139.31,263.55,3343.05,307.31,740.319,155.8,628.36,402.88,327.34,531.78
38279,136.24,264.98,3428.31,317.06,768.711,155.9,626.48,413.28,330.31,533.93
38280,138.36,269.84,3451.5,306.64,742.758,151.8,630.72,418.0,326.69,527.37
38281,138.1,268.64,3391.36,303.88,752.784,153.3,615.4,407.0,320.3,538.04
38282,139.41,270.12,3437.48,304.63,762.638,155.1,614.06,400.44,332.98,540.51
38283,135.58,271.34,3431.96,313.0,750.421,154.5,628.01,406.35,327.14,528.48
38284,139.44,269.57,3352.99,315.85,758.555,156.8,630.25,411.0,331.36,521.88
38285,136.75,273.22,3486.11,317.33,738.411,157.7,616.53,409.21,323.77,517.36
38286,134.47,272.94,3452.8,307.06,764.743,158.2,629.25,417.61,322.74,534.32
38287,135.05,265.84,3350.93,311.22,754.669,152.1,636.84,413.22,321.65,525.26
38288,136.95,261.17,3471.4,311.38,756.13,155.1,641.34,407.95,322.43,537.09
38289,135.65,262.89,3391.07,303.42,744.285,156.9,625.85,407.78,331.65,528.35
38290,139.53,273.13,3375.65,309.43,772.561,159.1,623.85,415.44,325.68,530.95
38291,134.74,269.54,3496.62,304.97,740.414,155.3,613.87,410.59,329.44,523.2
38292,139.73,266.12,3422.77,317.31,745.34,156.3,618.36,411.77,328.2,516.3
38293,135.21,273.31,3455.41,312.95,743.85,155.3,637.52,411.25,328.5,530.92
38294,134.59,267.21,3396.46,308.83,769.84,154.0,626.74,407.23,322.28,528.41
38295,137.52,262.0,3388.25,305.89,771.58,157.0,628.96,408.14,334.74,527.62
38296,134.56,266.55,3420.16,306.29,769.98,153.4,640.64,417.42,327.89,537.1
38297,140.48,270.0,3404.23,303.52,761.34,153.0,614.62,404.45,327.65,535.17
38298,140.11,268.08,3376.58,314.7,745.4,153.6,642.95,404.29,323.22,526.31
38299,139.8,267.84,3448.04,313.62,742.9,153.6,635.33,415.74,329.07,524.19
38300,139.09,264.73,3373.11,313.87,752.7,155.6,624.96,406.29,335.65,530.44
38301,137.72,267.11,3458.34,306.9,770.5,151.5,631.4,410.65,325.0,536.26
38302,135.18,267.68,3489.02,309.68,758.5,155.2,640.77,402.58,322.4,525.92
38303,138.26,271.21,3363.08,314.18,749.8,155.4,635.19,404.98,320.47,515.21
38304,139.01,273.12,3420.64,314.37,743.1,158.1,630.74,399.57,327.84,528.58
38305,138.35,269.35,3345.42,314.34,739.9,153.6,625.56,410.04,335.17,539.71
38306,138.03,267.54,3470.3,316.6,757.1,158.0,623.31,402.19,332.54,521.56
38307,136.23,273.12,3389.53,307.64,738.2,152.4,635.58,400.84,323.59,537.82
38308,136.52,262.95,3492.56,308.49,739.22,152.0,623.01,405.12,328.54,525.54
38309,136.22,269.43,3392.73,316.93,771.07,155.4,616.56,401.99,335.32,522.28
38310,138.37,262.36,3430.3,303.78,750.99,157.3,639.49,406.44,334.64,524.73
38311,138.06,272.89,3375.63,309.36,762.4,156.8,619.21,412.22,334.15,538.77
38312,135.16,264.4,3346.76,308.7,750.95,156.9,629.57,410.78,325.79,539.2
38313,134.39,273.62,3465.39,309.49,736.67,151.8,627.47,415.32,329.51,520.57
38314,135.18,264.87,3395.89,314.15,742.97,154.0,613.62,416.17,335.09,535.98
38315,136.29,263.54,3456.04,311.25,761.48,158.1,622.4,404.25,324.83,528.56
38316,139.46,273.9,3464.18,309.35,759.97,157.6,617.53,402.79,334.78,537.56
38317,136.63,264.64,3424.88,305.15,739.6,157.9,629.09,412.91,335.73,526.5
38318,135.5,264.89,3471.56,308.09,773.19,154.5,613.22,405.36,328.25,530.31
38319,135.27,269.55,3412.31,309.75,750.93,159.0,613.48,411.56,330.37,536.54
38320,137.37,267.82,3358.88,311.3,759.58,151.9,620.72,413.96,333.27,532.15
38321,136.04,266.24,3418.98,307.06,766.09,152.9,623.84,407.49,329.87,530.26
38322,139.84,265.94,3384.36,314.46,766.12,152.0,628.13,400.95,324.98,527.8
38323,136.73,273.12,3480.24,306.33,741.92,154.9,618.71,415.69,326.9,525.41
38324,137.3,268.55,3411.47,303.2,755.8,156.6,636.09,416.96,328.11,536.05
38325,134.83,267.44,3352.68,303.6,770.23,158.2,633.94,411.48,333.8,515.07
38326,135.87,266.05,3456.73,315.2,760.48,157.7,637.18,405.24,330.46,539.27
38327,139.28,273.9,3456.24,309.9,749.45,156.5,619.16,417.36,324.46,522.06
38328,138.6,270.17,3359.97,306.4,742.22,156.9,641.8,403.54,322.46,524.91
38329,135.75,268.08,3483.11,306.2,750.96,152.3,632.41,411.69,327.99,516.71
38330,136.16,263.92,3400.77,303.8,749.42,155.6,624.12,402.79,326.27,523.89
38331,134.34,273.87,3422.47,312.15,759.37,159.0,620.39,401.57,331.32,538.84
38332,140.67,269.21,3361.83,312.49,736.71,156.4,626.47,403.53,334.99,525.38
38333,136.64,268.42,3485.12,310.43,763.87,153.3,626.93,404.8,322.65,540.08
38334,140.4,269.14,3379.74,314.42,766.21,155.7,627.11,416.9,322.21,538.3
38335,134.89,268.76,3378.16,313.65,765.9,152.2,616.19,411.93,327.12,517.83
38336,137.16,264.28,3497.75,316.5,761.86,152.9,638.49,404.9,334.84,532.94
38337,137.34,271.28,3358.05,308.94,761.72,152.2,621.62,416.63,325.19,518.67
38338,134.87,262.44,3490.1,302.35,752.15,157.6,619.42,410.14,335.32,521.07
38339,136.83,269.69,3362.84,307.26,762.98,158.9,627.24,417.57,334.71,538.03
38340,139.31,271.96,3425.7,309.64,765.69,152.3,613.86,407.7,329.73,520.42
38341,136.47,268.87,3456.79,315.28,746.13,157.8,619.54,403.12,322.6,521.02
38342,134.34,264.04,3415.59,311.63,760.91,158.1,638.36,414.06,322.39,538.2
38343,135.58,267.65,3416.41,312.55,765.46,157.5,639.64,402.41,322.0,537.65
38344,139.7,270.72,3348.7,309.24,751.68,154.2,631.55,407.48,324.29,527.23
38345,136.54,273.07,3480.24,312.55,742.69,157.8,641.85,403.58,334.44,521.76
38346,140.18,268.45,3385.54,312.57,747.8,158.8,615.95,399.21,328.34,515.75
38347,134.85,266.43,3500.79,303.46,741.21,154.3,629.6,417.74,327.9,529.71
38348,139.76,265.47,3454.16,304.29,751.05,157.1,615.15,404.5,329.98,522.55
38349,140.68,266.34,3434.3,313.68,770.97,153.1,634.71,400.58,328.01,529.05
38350,137.91,265.44,3458.68,305.34,751.49,154.6,633.45,402.91,333.18,523.99
38351,134.78,268.25,3412.18,312.66,737.46,153.0,623.17,404.19,320.93,525.48
38352,140.25,266.14,3355.31,302.46,737.79,152.1,634.45,404.46,331.23,528.39
38353,136.64,265.99,3356.57,316.38,770.02,155.1,626.41,410.7,327.94,532.27
38354,138.05,265.27,3430.64,307.18,772.94,154.5,616.08,410.83,324.8,519.04
38355,139.07,267.93,3370.86,316.11,757.14,151.9,639.98,411.61,334.89,532.3
38356,135.65,271.51,3464.51,309.79,742.38,155.656,625.17,408.57,321.7,515.55
38357,139.68,270.95,3501.26,305.46,754.12,155.661,629.17,399.43,329.14,520.55
38358,137.11,267.11,3448.18,307.67,766.4,157.972,626.15,400.89,331.55,535.69
38359,136.33,269.25,3364.66,309.25,764.21,152.92,626.29,414.18,328.97,536.18
38360,139.51,268.19,3424.49,315.39,762.8,157.769,637.82,412.05,321.46,530.84
38361,134.32,267.04,3410.4,306.01,740.36,157.969,614.08,406.66,327.83,529.78
38362,139.4,262.5,3502.44,307.66,750.61,154.187,625.0,400.08,320.97,533.12
38363,139.25,262.77,3477.38,314.21,769.24,156.456,636.51,399.38,321.73,533.5
38364,137.72,268.79,3474.54,303.62,764.64,157.577,620.87,404.0,323.19,533.96
38365,137.85,269.53,3445.13,310.91,763.4,155.585,643.49,402.9,320.39,535.42
38366,140.82,273.25,3466.63,303.16,762.0,158.245,626.04,414.84,333.19,526.4
38367,139.99,267.02,3360.89,310.0,741.09,154.545,636.02,409.13,334.52,538.04
38368,138.64,261.75,3341.43,308.23,756.48,157.026,614.03,406.53,326.75,528.72
38369,134.3,261.04,3423.57,314.5,741.4,154.223,620.76,410.44,321.72,515.93
38370,139.18,262.76,3500.73,310.69,753.2,157.355,627.02,398.17,322.39,539.47
38371,139.33,272.79,3374.24,316.94,768.78,155.119,622.86,401.53,320.59,516.51
38372,134.26,266.65,3372.28,305.88,736.91,158.806,631.16,409.95,321.79,530.91
38373,134.36,269.93,3399.61,302.34,745.33,155.002,636.64,402.08,334.8,534.38
38374,134.46,265.81,3440.82,308.48,763.94,158.602,636.07,413.53,330.33,529.81
38375,139.57,267.91,3407.57,315.89,768.45,155.875,634.47,410.56,332.05,527.54
38376,137.72,272.66,3413.94,313.43,770.9,156.286,622.9,399.48,328.49,530.45
38377,134.41,267.989,3415.15,305.21,757.3,158.636,631.88,399.74,324.2,532.81
38378,137.22,265.541,3365.98,306.67,739.9,155.981,638.55,416.34,330.6,539.98
38379,139.5,264.854,3419.14,309.41,748.7,155.515,618.38,399.11,328.14,517.74
38380,135.64,267.07,3420.92,303.24,758.9,153.925,630.38,402.58,334.84,521.52
38381,135.09,264.991,3402.07,313.51,760.18,157.586,615.22,400.13,323.99,530.13
38382,139.78,271.73,3488.86,302.32,755.85,154.908,617.11,411.67,332.09,539.43
38383,136.0,263.71,3341.19,306.23,754.26,152.972,640.34,417.88,335.72,517.08
38384,134.763,266.594,3396.44,311.87,760.97,156.12,630.19,416.25,325.21,539.41
38385,138.802,270.619,3416.5,313.08,751.49,158.762,615.99,399.08,323.46,534.41
38386,135.645,268.749,3371.06,312.02,756.58,158.715,615.68,411.38,321.1,526.37
38387,134.574,266.605,3458.27,308.64,754.1,154.792,613.09,406.38,333.52,536.3
38388,140.624,270.741,3422.34,313.33,761.74,153.304,630.82,411.26,322.29,538.95
38389,139.735,264.634,3395.67,312.63,744.88,154.265,625.25,406.08,328.76,530.14
38390,135.767,266.309,3435.31,302.94,743.33,152.206,632.6,405.36,322.72,532.05
38391,137.033,265.859,3414.58,317.23,743.93,155.709,638.26,400.83,328.19,521.57
38392,140.452,263.558,3430.89,313.55,747.08,152.719,619.24,404.62,328.21,528.96
38393,137.342,260.991,3407.95,303.26,763.4,154.736,636.04,405.6,333.05,537.25
38394,137.922,268.915,3476.98,317.06,745.35,151.942,614.79,405.47,328.02,520.83
38395,139.929,268.623,3451.31,314.37,770.37,154.249,633.29,402.48,330.08,539.93
38396,135.041,266.259,3354.74,313.95,760.76,158.654,624.04,402.58,335.36,525.69
38397,138.047,261.153,3486.63,302.66,762.75,155.58,626.85,398.77,322.56,519.24
38398,137.308,263.529,3501.88,312.4,741.69,157.6,627.44,399.24,326.21,522.94
38399,136.671,270.224,3357.2,315.16,741.4,158.284,612.95,410.09,328.62,535.19
38400,140.214,267.661,3447.43,316.49,752.3,155.423,618.94,399.34,325.48,529.58
38401,140.473,269.633,3485.09,314.35,764.61,157.221,639.2,408.39,330.36,526.2
38402,139.675,269.725,3350.01,314.78,737.12,153.613,625.81,416.16,332.73,528.88
38403,140.346,268.343,3466.15,315.97,756.94,157.832,621.4,410.66,335.5,518.09
38404,138.12,261.789,3384.65,309.48,765.37,154.231,638.7,416.75,323.44,536.66
38405,134.604,270.901,3408.14,314.33,741.2,154.84,612.8,413.78,327.37,521.36
38406,139.902,267.267,3491.11,315.18,750.03,156.889,629.88,398.73,335.84,538.13
38407,140.158,268.022,3471.15,305.21,753.58,152.085,619.01,410.04,321.12,539.95
38408,138.351,273.534,3431.06,312.89,763.49,155.802,639.83,405.81,334.77,515.56
38409,135.637,263.85,3348.96,305.34,756.63,153.83,622.07,405.09,331.4,519.68
38410,140.42,264.476,3478.56,316.88,763.5,154.455,639.5,409.39,335.52,539.01
38411,140.724,261.264,3428.4,302.63,750.98,156.648,630.9,414.6,329.91,522.98
38412,139.124,266.521,3385.44,311.47,753.38,151.923,615.16,407.03,320.56,527.23
38413,139.892,261.582,3487.0,309.43,770.58,153.452,619.15,416.43,328.72,524.96
38414,140.413,264.877,3415.34,308.48,771.74,151.663,620.92,399.99,322.93,517.52
38415,140.447,265.985,3471.92,308.94,763.2,154.618,638.62,400.15,320.08,526.14
38416,135.623,270.422,3349.07,312.0,761.81,155.61,618.13,413.83,330.54,516.62
38417,137.114,262.112,3387.88,307.36,756.18,156.793,618.61,412.83,324.28,534.62
38418,135.221,264.84,3420.89,302.91,770.33,155.799,623.05,406.94,328.08,521.05
38419,134.73,268.473,3342.43,313.27,740.18,156.425,637.15,407.25,324.47,536.67
38420,140.327,271.529,3381.39,314.78,750.14,157.505,615.59,406.55,325.36,519.75
38421,135.446,266.691,3414.93,302.36,746.16,155.622,626.65,411.82,332.05,536.11
38422,138.231,272.999,3374.79,307.72,737.43,154.999,623.63,413.94,333.93,535.7
38423,139.281,264.695,3475.24,306.22,740.8,154.489,631.23,417.15,320.91,529.85
38424,138.833,265.915,3432.65,305.25,750.72,154.798,638.0,400.84,322.65,530.12
38425,139.754,266.861,3493.44,304.47,740.48,156.24,640.0,400.73,333.9,527.93
38426,137.374,264.788,3495.42,311.13,742.49,157.008,637.4,401.75,321.89,515.13
38427,136.512,265.89,3386.61,312.38,756.04,154.336,632.5,416.61,324.06,535.61
38428,137.592,264.61,3474.18,306.51,759.47,158.142,630.3,412.56,335.19,525.87
38429,140.94,269.31,3437.5,311.21,752.74,153.436,637.4,405.06,325.66,528.98
38430,139.429,274.02,3420.92,308.94,764.12,157.734,642.2,404.6,332.99,518.03
38431,134.57,271.51,3419.75,314.7,743.45,155.023,627.1,405.42,326.14,528.67
38432,134.852,264.4,3477.22,310.02,740.38,153.917,635.6,398.42,329.59,534.84
38433,138.24,272.86,3499.4,305.3,750.64,154.45,633.6,411.79,330.61,520.13
38434,140.48,272.43,3429.9,309.28,772.16,152.814,639.2,400.77,325.61,527.32
38435,137.58,265.35,3389.08,310.41,758.71,156.349,633.6,402.57,325.54,534.71
38436,135.82,269.05,3347.31,311.14,765.84,154.202,628.2,409.39,321.06,532.24
38437,137.11,264.39,3427.56,305.46,741.8,155.676,618.0,413.98,320.3,516.53
38438,135.66,271.78,3351.93,315.36,764.94,158.099,620.5,410.82,325.57,533.28
38439,140.16,264.88,3465.19,309.32,751.55,155.375,626.7,401.86,326.89,530.74
38440,139.11,273.86,3376.57,316.26,742.42,155.523,626.6,398.73,321.89,533.38
38441,140.05,266.01,3388.88,302.68,763.32,153.49,623.8,403.25,333.12,524.05
38442,137.99,263.51,3410.95,316.9,769.24,156.495,641.3,417.49,324.59,517.18
38443,139.44,264.24,3493.59,303.12,754.7,158.439,632.0,412.52,325.97,531.63
38444,136.72,266.33,3382.59,313.91,744.96,155.197,632.0,413.54,330.46,515.25
38445,140.49,269.17,3459.63,303.95,757.92,158.1,618.1,417.15,331.69,535.9
38446,137.88,273.65,3415.62,313.66,759.09,158.625,614.0,415.32,322.24,531.5
38447,135.84,267.65,3498.09,311.75,749.92,157.968,631.9,403.61,334.22,537.81
38448,135.09,270.54,3403.42,310.95,743.67,157.856,639.1,405.38,329.61,536.78
38449,140.13,266.51,3427.82,315.87,748.65,151.701,617.3,408.43,334.07,534.82
38450,136.59,270.4,3479.1,314.43,740.28,157.474,616.6,409.98,330.43,518.61
38451,136.39,268.34,3381.27,303.03,767.6,158.74,634.7,409.05,334.71,535.37
38452,135.11,272.83,3351.6,309.59,754.24,156.778,613.0,407.37,332.8,530.07
38453,137.09,266.51,3356.69,315.77,737.5,159.029,641.7,400.13,326.25,520.93
38454,139.04,272.4,3443.24,314.38,752.278,158.678,622.4,416.68,328.57,532.53
38455,139.24,264.44,3381.92,313.31,759.14,155.248,630.4,415.49,321.83,539.38
38456,137.28,269.01,3426.27,310.22,766.255,154.072,615.3,414.1,321.16,517.62
38457,139.15,269.82,3499.59,312.49,751.78,157.006,633.3,401.25,330.94,530.28
38458,137.62,273.58,3345.21,310.55,741.76,157.219,640.9,401.42,327.88,520.61
38459,139.87,272.12,3364.39,306.34,738.97,154.701,643.2,401.43,321.03,537.4
38460,135.25,264.24,3375.7,309.57,749.15,156.076,629.3,402.75,326.28,526.43
38461,137.5,263.59,3456.19,313.98,767.47,152.795,618.893,402.21,335.36,538.03
38462,134.79,266.24,3425.3,311.26,770.3,155.027,640.715,403.93,331.34,518.96
38463,136.34,263.78,3500.1,310.92,739.02,158.687,623.388,409.0,324.13,516.26
38464,140.49,267.8,3433.76,302.44,755.98,153.021,619.688,399.95,332.74,530.08
38465,138.15,263.9,3359.52,304.46,746.31,155.007,628.511,412.29,324.45,531.71
38466,134.41,261.41,3400.32,310.95,769.07,156.189,628.002,398.77,326.92,532.24
38467,136.76,267.94,3363.23,304.42,739.86,153.233,635.44,408.66,335.41,527.51
38468,140.92,268.53,3375.28,305.55,749.2,152.53,616.278,409.63,335.25,526.62
38469,135.7,270.49,3470.09,314.15,768.14,153.86,620.85,414.43,325.02,531.94
38470,137.89,265.71,3455.92,315.93,753.3,154.17,633.132,411.79,325.98,527.49
38471,138.39,267.27,3353.0,314.53,768.6,152.75,633.418,412.69,333.81,530.64
38472,136.56,271.99,3340.91,306.12,746.01,157.38,627.308,405.08,323.63,519.88
38473,135.66,269.47,3373.58,302.51,737.04,156.92,633.191,415.39,331.47,517.37
38474,139.65,267.65,3379.09,306.46,773.27,153.14,625.515,402.35,326.14,532.26
38475,135.915,270.9,3394.71,304.01,772.96,158.95,638.176,413.75,333.44,538.34
38476,134.781,263.35,3390.67,308.57,766.32,155.25,629.912,398.73,334.7,519.2
38477,137.399,267.55,3414.21,304.46,748.23,153.84,641.754,408.37,320.28,538.13
38478,137.025,267.03,3440.27,313.04,767.89,156.03,620.537,402.36,329.5,540.02
38479,135.795,264.39,3364.97,303.93,747.44,157.08,615.204,414.46,333.06,531.81
38480,139.701,265.22,3353.41,315.02,751.55,153.93,633.789,414.93,326.81,518.97
38481,138.793,265.81,3439.38,313.94,748.71,152.34,613.104,403.14,325.27,529.11
38482,137.639,266.41,3430.74,304.04,755.87,158.62,627.467,398.97,323.72,532.58
38483,138.332,265.29,3415.18,310.43,772.66,156.18,624.548,398.43,331.5,522.79
38484,136.555,270.59,3485.34,304.52,772.26,153.6,617.766,410.11,331.0,534.48
38485,135.729,266.26,3387.32,306.78,772.57,156.88,632.759,412.24,334.77,539.81
38486,137.186,272.42,3336.9,308.74,750.64,151.75,620.987,408.01,331.99,523.18
38487,135.888,265.19,3367.07,306.68,766.16,157.33,634.781,400.14,332.78,518.01
38488,139.149,263.44,3349.77,314.77,750.09,155.39,622.227,404.57,323.93,537.58
38489,140.865,272.36,3445.46,314.69,766.93,159.03,629.236,405.42,325.92,516.4
38490,138.297,270.58,3484.49,313.91,772.76,153.11,630.291,415.22,328.91,518.97
38491,140.657,272.16,3433.07,308.98,743.41,155.81,627.601,410.18,331.41,538.24
38492,137.691,263.61,3452.7,306.17,765.89,156.75,624.326,418.01,324.21,522.61
38493,137.41,268.9,3384.15,316.52,751.11,153.5,642.984,401.95,320.45,534.6
38494,139.77,264.44,3373.46,313.52,773.07,158.07,641.271,400.83,331.29,519.85
38495,135.772,264.51,3393.68,306.24,770.05,153.79,619.652,400.54,334.0,529.59
38496,136.564,262.46,3338.99,310.0,746.72,152.71,640.798,404.93,322.96,536.01
38497,139.512,265.45,3448.83,316.6,764.73,156.3,641.243,401.32,335.01,528.02
38498,137.759,264.91,3336.42,305.0,752.16,157.88,619.952,400.76,335.37,536.53
38499,139.18,263.05,3363.26,311.66,750.45,158.09,631.423,402.39,330.65,527.74
38500,136.673,269.7,3378.55,308.89,768.45,156.36,642.035,403.37,321.02,533.36
38501,135.491,271.14,3460.37,313.68,749.47,158.86,619.403,415.76,333.94,525.68
38502,135.935,269.35,3409.44,311.65,769.59,156.66,629.654,413.73,320.67,528.21
38503,140.296,261.25,3352.41,305.61,757.95,152.39,614.592,401.65,332.55,516.49
38504,140.069,266.24,3383.88,311.17,761.85,159.1,622.533,403.04,327.04,526.33
